dataset	data_key	location_key	location_type	location_label	country_code	country	province	administrative	location_lat	location_long	date	day_index_1	day_index_10	day_index_100	day_index_1k	day_index_10k	absolute_confirmed	absolute_deaths	absolute_recovered	absolute_infected	absolute_pop100k_confirmed	absolute_pop100k_deaths	absolute_pop100k_recovered	absolute_pop100k_infected	relative_confirmed	relative_deaths	relative_recovered	relative_infected	delta_confirmed	delta_deaths	delta_recovered	delta_infected	deltapct_confirmed	deltapct_deaths	deltapct_recovered	deltapct_infected	factbook_area	factbook_population	factbook_death_rate	factbook_median_age
nytimes/us-counties	b05dd1e2dfbf	5b087d61131a	total-province	United States / Indiana	US	United States	Indiana		38	-97	2020-03-27	22	17	7			986	26		960	14.645988194977019	0.3862025284679539		14.259785666509067		2.636916835699797		97.3630831643002	330	8		322	50.30487804878049	44.44444444444444		50.470219435736674	94326	6732219		
nytimes/us-counties	42bf7200b5a8	5b087d61131a	total-province	United States / Indiana	US	United States	Indiana		38	-97	2020-03-28	23	18	8	1		1232	31		1201	18.300058272019967	0.46047224548102195		17.83958602653895		2.5162337662337664		97.48376623376623	246	5		241	24.949290060851926	19.23076923076923		25.104166666666668	94326	6732219		
nytimes/us-counties	fa2f5e3a90b4	5b087d61131a	total-province	United States / Indiana	US	United States	Indiana		38	-97	2020-03-29	24	19	9	2		1514	32		1482	22.488870311557008	0.47532618888363554		22.01354412267337		2.1136063408190227		97.88639365918098	282	1		281	22.88961038961039	3.225806451612903		23.397169025811824	94326	6732219		
nytimes/us-counties	3cb31967d004	5b087d61131a	total-province	United States / Indiana	US	United States	Indiana		38	-97	2020-03-30	25	20	10	3		1788	35		1753	26.558850803873135	0.5198880190914763		26.03896278478166		1.9574944071588367		98.04250559284117	274	3		271	18.09775429326288	9.375		18.286099865047234	94326	6732219		
nytimes/us-counties	06db71dd33da	91a12355e48f	administrative	United States / Indiana / Adams	US	United States	Indiana	Adams	38	-97	2020-03-10	1					1			1								100												
nytimes/us-counties	d3af225c209d	15df1a76380f	administrative	United States / Indiana / Allen	US	United States	Indiana	Allen	38	-97	2020-03-20	1					1			1								100												
nytimes/us-counties	fecd50129a5f	15df1a76380f	administrative	United States / Indiana / Allen	US	United States	Indiana	Allen	38	-97	2020-03-21	2					4			4								100	3			3	300			300				
nytimes/us-counties	d77117d6e480	15df1a76380f	administrative	United States / Indiana / Allen	US	United States	Indiana	Allen	38	-97	2020-03-23	4					6	1		5						16.666666666666664		83.33333333333334	2	1		1	50			25				
nytimes/us-counties	38ff67c692b3	15df1a76380f	administrative	United States / Indiana / Allen	US	United States	Indiana	Allen	38	-97	2020-03-24	5					7	1		6						14.285714285714285		85.71428571428571	1			1	16.666666666666668			20				
nytimes/us-counties	89b3aa2808c9	15df1a76380f	administrative	United States / Indiana / Allen	US	United States	Indiana	Allen	38	-97	2020-03-26	7	1				19	1		18						5.263157894736842		94.73684210526315	12			12	171.42857142857142			200				
nytimes/us-counties	6e13810f8c82	15df1a76380f	administrative	United States / Indiana / Allen	US	United States	Indiana	Allen	38	-97	2020-03-27	8	2				21	1		20						4.761904761904762		95.23809523809523	2			2	10.526315789473685			11.11111111111111				
nytimes/us-counties	a82774516fb0	15df1a76380f	administrative	United States / Indiana / Allen	US	United States	Indiana	Allen	38	-97	2020-03-28	9	3				23	1		22						4.3478260869565215		95.65217391304348	2			2	9.523809523809524			10				
nytimes/us-counties	0884ba37d05d	15df1a76380f	administrative	United States / Indiana / Allen	US	United States	Indiana	Allen	38	-97	2020-03-29	10	4				26	1		25						3.8461538461538463		96.15384615384616	3			3	13.043478260869565			13.636363636363637				
nytimes/us-counties	42dfbf183b0f	15df1a76380f	administrative	United States / Indiana / Allen	US	United States	Indiana	Allen	38	-97	2020-03-30	11	5				30	1		29						3.3333333333333335		96.66666666666667	4			4	15.384615384615385			16				
nytimes/us-counties	c1229530704e	fa493b57949b	administrative	United States / Indiana / Bartholomew	US	United States	Indiana	Bartholomew	38	-97	2020-03-16	1					1			1								100												
nytimes/us-counties	fb20212bfee1	fa493b57949b	administrative	United States / Indiana / Bartholomew	US	United States	Indiana	Bartholomew	38	-97	2020-03-21	6					2			2								100	1			1	100			100				
nytimes/us-counties	4a05a07a198d	fa493b57949b	administrative	United States / Indiana / Bartholomew	US	United States	Indiana	Bartholomew	38	-97	2020-03-22	7					5			5								100	3			3	150			150				
nytimes/us-counties	b11b25d25f64	fa493b57949b	administrative	United States / Indiana / Bartholomew	US	United States	Indiana	Bartholomew	38	-97	2020-03-26	11					6			6								100	1			1	20			20				
nytimes/us-counties	654a201efe47	fa493b57949b	administrative	United States / Indiana / Bartholomew	US	United States	Indiana	Bartholomew	38	-97	2020-03-28	13					7			7								100	1			1	16.666666666666668			16.666666666666668				
nytimes/us-counties	53080c42f423	fa493b57949b	administrative	United States / Indiana / Bartholomew	US	United States	Indiana	Bartholomew	38	-97	2020-03-29	14	1				10			10								100	3			3	42.857142857142854			42.857142857142854				
nytimes/us-counties	fefc581323b5	7d4814930862	administrative	United States / Indiana / Boone	US	United States	Indiana	Boone	38	-97	2020-03-10	1					1			1								100												
nytimes/us-counties	bb1a7d73cd46	7d4814930862	administrative	United States / Indiana / Boone	US	United States	Indiana	Boone	38	-97	2020-03-20	11					2			2								100	1			1	100			100				
nytimes/us-counties	09215b708f07	7d4814930862	administrative	United States / Indiana / Boone	US	United States	Indiana	Boone	38	-97	2020-03-22	13					3			3								100	1			1	50			50				
nytimes/us-counties	7eb2f23a159d	7d4814930862	administrative	United States / Indiana / Boone	US	United States	Indiana	Boone	38	-97	2020-03-25	16					4			4								100	1			1	33.333333333333336			33.333333333333336				
nytimes/us-counties	0dbe3a4bef8e	7d4814930862	administrative	United States / Indiana / Boone	US	United States	Indiana	Boone	38	-97	2020-03-26	17					7			7								100	3			3	75			75				
nytimes/us-counties	a0676449a2fe	7d4814930862	administrative	United States / Indiana / Boone	US	United States	Indiana	Boone	38	-97	2020-03-28	19					8			8								100	1			1	14.285714285714286			14.285714285714286				
nytimes/us-counties	ec503411618d	7d4814930862	administrative	United States / Indiana / Boone	US	United States	Indiana	Boone	38	-97	2020-03-29	20	1				13			13								100	5			5	62.5			62.5				
nytimes/us-counties	1d85769860c5	7d4814930862	administrative	United States / Indiana / Boone	US	United States	Indiana	Boone	38	-97	2020-03-30	21	2				20			20								100	7			7	53.84615384615385			53.84615384615385				
nytimes/us-counties	54be1bbb1c00	5f868bac500e	administrative	United States / Indiana / Brown	US	United States	Indiana	Brown	38	-97	2020-03-24	1					1			1								100												
nytimes/us-counties	76448d262804	5f868bac500e	administrative	United States / Indiana / Brown	US	United States	Indiana	Brown	38	-97	2020-03-27	4					2			2								100	1			1	100			100				
nytimes/us-counties	c737215acdf0	5f868bac500e	administrative	United States / Indiana / Brown	US	United States	Indiana	Brown	38	-97	2020-03-29	6					3			3								100	1			1	50			50				
nytimes/us-counties	dd812b6e86fd	28f5bc81c03b	administrative	United States / Indiana / Carroll	US	United States	Indiana	Carroll	38	-97	2020-03-27	1					1			1								100												
nytimes/us-counties	245c1ef9c181	28f5bc81c03b	administrative	United States / Indiana / Carroll	US	United States	Indiana	Carroll	38	-97	2020-03-30	4					2			2								100	1			1	100			100				
nytimes/us-counties	f1056f68d5a4	222c939630ce	administrative	United States / Indiana / Clark	US	United States	Indiana	Clark	38	-97	2020-03-18	1					1			1								100												
nytimes/us-counties	fef869ca5814	222c939630ce	administrative	United States / Indiana / Clark	US	United States	Indiana	Clark	38	-97	2020-03-21	4					4			4								100	3			3	300			300				
nytimes/us-counties	72b5fb95f556	222c939630ce	administrative	United States / Indiana / Clark	US	United States	Indiana	Clark	38	-97	2020-03-23	6					5			5								100	1			1	25			25				
nytimes/us-counties	3ff12653de83	222c939630ce	administrative	United States / Indiana / Clark	US	United States	Indiana	Clark	38	-97	2020-03-25	8					6			6								100	1			1	20			20				
nytimes/us-counties	fb9faf17374d	222c939630ce	administrative	United States / Indiana / Clark	US	United States	Indiana	Clark	38	-97	2020-03-26	9	1				10			10								100	4			4	66.66666666666667			66.66666666666667				
nytimes/us-counties	7973207041ef	222c939630ce	administrative	United States / Indiana / Clark	US	United States	Indiana	Clark	38	-97	2020-03-27	10	2				12			12								100	2			2	20			20				
nytimes/us-counties	3953eb5368bf	222c939630ce	administrative	United States / Indiana / Clark	US	United States	Indiana	Clark	38	-97	2020-03-28	11	3				18			18								100	6			6	50			50				
nytimes/us-counties	16ac835248ad	222c939630ce	administrative	United States / Indiana / Clark	US	United States	Indiana	Clark	38	-97	2020-03-29	12	4				20			20								100	2			2	11.11111111111111			11.11111111111111				
nytimes/us-counties	f42087ce511e	222c939630ce	administrative	United States / Indiana / Clark	US	United States	Indiana	Clark	38	-97	2020-03-30	13	5				27			27								100	7			7	35			35				
nytimes/us-counties	c506cd8b161a	f3cdc82139bc	administrative	United States / Indiana / Clay	US	United States	Indiana	Clay	38	-97	2020-03-29	1					1			1								100												
nytimes/us-counties	5bca6e657486	b685b11a4fbe	administrative	United States / Indiana / Clinton	US	United States	Indiana	Clinton	38	-97	2020-03-27	1					1			1								100												
nytimes/us-counties	0f92253ea235	a3cac7d2531d	administrative	United States / Indiana / Crawford	US	United States	Indiana	Crawford	38	-97	2020-03-28	1					1			1								100												
nytimes/us-counties	1cebe61e39b2	83c8cf50064d	administrative	United States / Indiana / DeKalb	US	United States	Indiana	DeKalb	38	-97	2020-03-25	1					1			1								100												
nytimes/us-counties	dd94ceb2d3ea	34c40ee61b3e	administrative	United States / Indiana / Dearborn	US	United States	Indiana	Dearborn	38	-97	2020-03-24	1					2			2								100												
nytimes/us-counties	2bd3340e18f2	34c40ee61b3e	administrative	United States / Indiana / Dearborn	US	United States	Indiana	Dearborn	38	-97	2020-03-26	3					3			3								100	1			1	50			50				
nytimes/us-counties	562114ec0026	34c40ee61b3e	administrative	United States / Indiana / Dearborn	US	United States	Indiana	Dearborn	38	-97	2020-03-27	4					4	1		3						25		75	1	1			33.333333333333336							
nytimes/us-counties	db8d5a535713	34c40ee61b3e	administrative	United States / Indiana / Dearborn	US	United States	Indiana	Dearborn	38	-97	2020-03-28	5					8	1		7						12.5		87.5	4			4	100			133.33333333333334				
nytimes/us-counties	72d3b94488a2	34c40ee61b3e	administrative	United States / Indiana / Dearborn	US	United States	Indiana	Dearborn	38	-97	2020-03-29	6	1				10	1		9						10		90	2			2	25			28.571428571428573				
nytimes/us-counties	1eb3b91d7369	fc3270bcf5e6	administrative	United States / Indiana / Decatur	US	United States	Indiana	Decatur	38	-97	2020-03-24	1					6			6								100												
nytimes/us-counties	5ab472a7b11f	fc3270bcf5e6	administrative	United States / Indiana / Decatur	US	United States	Indiana	Decatur	38	-97	2020-03-25	2					7			7								100	1			1	16.666666666666668			16.666666666666668				
nytimes/us-counties	e645befcf3c9	fc3270bcf5e6	administrative	United States / Indiana / Decatur	US	United States	Indiana	Decatur	38	-97	2020-03-26	3	1				13			13								100	6			6	85.71428571428571			85.71428571428571				
nytimes/us-counties	4c49a5f2c139	fc3270bcf5e6	administrative	United States / Indiana / Decatur	US	United States	Indiana	Decatur	38	-97	2020-03-27	4	2				26			26								100	13			13	100			100				
nytimes/us-counties	74a3d276beda	fc3270bcf5e6	administrative	United States / Indiana / Decatur	US	United States	Indiana	Decatur	38	-97	2020-03-28	5	3				30			30								100	4			4	15.384615384615385			15.384615384615385				
nytimes/us-counties	eb83882564e5	fc3270bcf5e6	administrative	United States / Indiana / Decatur	US	United States	Indiana	Decatur	38	-97	2020-03-29	6	4				40			40								100	10			10	33.333333333333336			33.333333333333336				
nytimes/us-counties	55ccfa22964a	fc3270bcf5e6	administrative	United States / Indiana / Decatur	US	United States	Indiana	Decatur	38	-97	2020-03-30	7	5				42			42								100	2			2	5			5				
nytimes/us-counties	9d5bbf1949a2	0316f745326d	administrative	United States / Indiana / Delaware	US	United States	Indiana	Delaware	38	-97	2020-03-21	1					1	1								100														
nytimes/us-counties	3e977e92b970	0316f745326d	administrative	United States / Indiana / Delaware	US	United States	Indiana	Delaware	38	-97	2020-03-22	2					2	1		1						50		50	1			1	100							
nytimes/us-counties	53c4676f725c	0316f745326d	administrative	United States / Indiana / Delaware	US	United States	Indiana	Delaware	38	-97	2020-03-23	3					3	1		2						33.33333333333333		66.66666666666666	1			1	50			100				
nytimes/us-counties	b0feacaef078	0316f745326d	administrative	United States / Indiana / Delaware	US	United States	Indiana	Delaware	38	-97	2020-03-24	4					4	1		3						25		75	1			1	33.333333333333336			50				
nytimes/us-counties	1e5793fc7bfb	0316f745326d	administrative	United States / Indiana / Delaware	US	United States	Indiana	Delaware	38	-97	2020-03-25	5					7	1		6						14.285714285714285		85.71428571428571	3			3	75			100				
nytimes/us-counties	d10718895206	0316f745326d	administrative	United States / Indiana / Delaware	US	United States	Indiana	Delaware	38	-97	2020-03-27	7					8	1		7						12.5		87.5	1			1	14.285714285714286			16.666666666666668				
nytimes/us-counties	daffa2f332f9	0316f745326d	administrative	United States / Indiana / Delaware	US	United States	Indiana	Delaware	38	-97	2020-03-29	9	1				14	1		13						7.142857142857142		92.85714285714286	6			6	75			85.71428571428571				
nytimes/us-counties	3c61fde296cb	0316f745326d	administrative	United States / Indiana / Delaware	US	United States	Indiana	Delaware	38	-97	2020-03-30	10	2				15	1		14						6.666666666666667		93.33333333333333	1			1	7.142857142857143			7.6923076923076925				
nytimes/us-counties	285c314858b3	9d5283407cc7	administrative	United States / Indiana / Dubois	US	United States	Indiana	Dubois	38	-97	2020-03-23	1					1			1								100												
nytimes/us-counties	8eee93c4c7c5	9d5283407cc7	administrative	United States / Indiana / Dubois	US	United States	Indiana	Dubois	38	-97	2020-03-29	7					2			2								100	1			1	100			100				
nytimes/us-counties	6be6c8da6523	ee425b9b28eb	administrative	United States / Indiana / Elkhart	US	United States	Indiana	Elkhart	38	-97	2020-03-21	1					1			1								100												
nytimes/us-counties	4ffe57274505	ee425b9b28eb	administrative	United States / Indiana / Elkhart	US	United States	Indiana	Elkhart	38	-97	2020-03-23	3					4			4								100	3			3	300			300				
nytimes/us-counties	7a8fc6b76613	ee425b9b28eb	administrative	United States / Indiana / Elkhart	US	United States	Indiana	Elkhart	38	-97	2020-03-25	5					5			5								100	1			1	25			25				
nytimes/us-counties	104224b89ae9	ee425b9b28eb	administrative	United States / Indiana / Elkhart	US	United States	Indiana	Elkhart	38	-97	2020-03-26	6					7			7								100	2			2	40			40				
nytimes/us-counties	d73a9514f02a	ee425b9b28eb	administrative	United States / Indiana / Elkhart	US	United States	Indiana	Elkhart	38	-97	2020-03-27	7					9			9								100	2			2	28.571428571428573			28.571428571428573				
nytimes/us-counties	3501317c4671	ee425b9b28eb	administrative	United States / Indiana / Elkhart	US	United States	Indiana	Elkhart	38	-97	2020-03-28	8	1				11			11								100	2			2	22.22222222222222			22.22222222222222				
