data_key	location_type	location_label	country_code	country	province	administrative	location_lat	location_long	date	day_index_1	day_index_10	day_index_100	day_index_1k	day_index_10k	absolute_confirmed	absolute_deaths	absolute_recovered	absolute_infected	absolute_pop100k_confirmed	absolute_pop100k_deaths	absolute_pop100k_recovered	absolute_pop100k_infected	relative_confirmed	relative_deaths	relative_recovered	relative_infected	delta_confirmed	delta_deaths	delta_recovered	delta_infected	deltapct_confirmed	deltapct_deaths	deltapct_recovered	deltapct_infected	factbook_area	factbook_population	factbook_death_rate	factbook_median_age	location_key	location_key_original
28878d62c2c9	administrative	United States / Georgia / Crisp	US	United States	Georgia	Crisp	38	-97	2020-03-26	3					4			4								100	1			1	33.333333333333336			33.333333333333336					990a13bb4d6d	bb9ebd73f5ba
a8c14fcd8822	administrative	United States / Georgia / Dawson	US	United States	Georgia	Dawson	38	-97	2020-03-20	1					1			1								100													4b0259311803	c1170143d843
1715e472c630	administrative	United States / Georgia / Dawson	US	United States	Georgia	Dawson	38	-97	2020-03-26	7					3			3								100	2			2	200			200					4b0259311803	c1170143d843
ef28edf76b63	administrative	United States / Georgia / DeKalb	US	United States	Georgia	DeKalb	38	-97	2020-03-09	1					2			2								100													11db5328759b	3b4ea001b588
63926ffe3ee0	administrative	United States / Georgia / DeKalb	US	United States	Georgia	DeKalb	38	-97	2020-03-11	3					4			4								100	2			2	100			100					11db5328759b	3b4ea001b588
26f255814ac6	administrative	United States / Georgia / DeKalb	US	United States	Georgia	DeKalb	38	-97	2020-03-14	6					8			8								100	4			4	100			100					11db5328759b	3b4ea001b588
352c2f4f4cab	administrative	United States / Georgia / DeKalb	US	United States	Georgia	DeKalb	38	-97	2020-03-15	7	1				10			10								100	2			2	25			25					11db5328759b	3b4ea001b588
a436589dc12e	administrative	United States / Georgia / DeKalb	US	United States	Georgia	DeKalb	38	-97	2020-03-17	9	3				15			15								100	5			5	50			50					11db5328759b	3b4ea001b588
9fd1a814cd49	administrative	United States / Georgia / DeKalb	US	United States	Georgia	DeKalb	38	-97	2020-03-18	10	4				18			18								100	3			3	20			20					11db5328759b	3b4ea001b588
a97b275ebbb5	administrative	United States / Georgia / DeKalb	US	United States	Georgia	DeKalb	38	-97	2020-03-19	11	5				22			22								100	4			4	22.22222222222222			22.22222222222222					11db5328759b	3b4ea001b588
d790f0d9d94d	administrative	United States / Georgia / DeKalb	US	United States	Georgia	DeKalb	38	-97	2020-03-20	12	6				40			40								100	18			18	81.81818181818181			81.81818181818181					11db5328759b	3b4ea001b588
5570392afb7e	administrative	United States / Georgia / DeKalb	US	United States	Georgia	DeKalb	38	-97	2020-03-21	13	7				42			42								100	2			2	5			5					11db5328759b	3b4ea001b588
e859bd2f5936	administrative	United States / Georgia / DeKalb	US	United States	Georgia	DeKalb	38	-97	2020-03-22	14	8				53			53								100	11			11	26.19047619047619			26.19047619047619					11db5328759b	3b4ea001b588
a732cfeaed66	administrative	United States / Georgia / DeKalb	US	United States	Georgia	DeKalb	38	-97	2020-03-23	15	9				74			74								100	21			21	39.62264150943396			39.62264150943396					11db5328759b	3b4ea001b588
cdaa076e3d3f	administrative	United States / Georgia / DeKalb	US	United States	Georgia	DeKalb	38	-97	2020-03-24	16	10	1			107			107								100	33			33	44.5945945945946			44.5945945945946					11db5328759b	3b4ea001b588
a49431ce3bf1	administrative	United States / Georgia / DeKalb	US	United States	Georgia	DeKalb	38	-97	2020-03-25	17	11	2			125			125								100	18			18	16.822429906542055			16.822429906542055					11db5328759b	3b4ea001b588
e59263d32827	administrative	United States / Georgia / DeKalb	US	United States	Georgia	DeKalb	38	-97	2020-03-26	18	12	3			137			137								100	12			12	9.6			9.6					11db5328759b	3b4ea001b588
f8bf5cbb5fc4	administrative	United States / Georgia / Decatur	US	United States	Georgia	Decatur	38	-97	2020-03-25	1					1			1								100													a886c5dd898a	d410e339f37c
a883b7e685dc	administrative	United States / Georgia / Decatur	US	United States	Georgia	Decatur	38	-97	2020-03-26	2					2			2								100	1			1	100			100					a886c5dd898a	d410e339f37c
47cffbb1b6ff	administrative	United States / Georgia / Dodge	US	United States	Georgia	Dodge	38	-97	2020-03-25	1					1			1								100													079273c93e2a	9e7529c3dba1
139d77983ed1	administrative	United States / Georgia / Dougherty	US	United States	Georgia	Dougherty	38	-97	2020-03-15	1					6			6								100													235240dc6667	67034632ec63
c2898d66dfe1	administrative	United States / Georgia / Dougherty	US	United States	Georgia	Dougherty	38	-97	2020-03-18	4					7	2		5						28.57142857142857		71.42857142857143	1	2		-1	16.666666666666668			-16.666666666666668					235240dc6667	67034632ec63
918f5490b14c	administrative	United States / Georgia / Dougherty	US	United States	Georgia	Dougherty	38	-97	2020-03-19	5	1				22	4		18						18.181818181818183		81.81818181818183	15	2		13	214.28571428571428	100		260					235240dc6667	67034632ec63
4a2dfbe7612b	administrative	United States / Georgia / Dougherty	US	United States	Georgia	Dougherty	38	-97	2020-03-20	6	2				45	6		39						13.333333333333334		86.66666666666667	23	2		21	104.54545454545455	50		116.66666666666667					235240dc6667	67034632ec63
2d79b7faa4a9	administrative	United States / Georgia / Dougherty	US	United States	Georgia	Dougherty	38	-97	2020-03-21	7	3				47	6		41						12.76595744680851		87.2340425531915	2			2	4.444444444444445			5.128205128205129					235240dc6667	67034632ec63
f74d6019a3af	administrative	United States / Georgia / Dougherty	US	United States	Georgia	Dougherty	38	-97	2020-03-22	8	4				52	6		46						11.538461538461538		88.46153846153845	5			5	10.638297872340425			12.195121951219512					235240dc6667	67034632ec63
edfc557c9746	administrative	United States / Georgia / Dougherty	US	United States	Georgia	Dougherty	38	-97	2020-03-23	9	5				69	6		63						8.695652173913043		91.30434782608695	17			17	32.69230769230769			36.95652173913044					235240dc6667	67034632ec63
be15af487028	administrative	United States / Georgia / Dougherty	US	United States	Georgia	Dougherty	38	-97	2020-03-24	10	6	1			101	6		95						5.9405940594059405		94.05940594059405	32			32	46.3768115942029			50.79365079365079					235240dc6667	67034632ec63
93d0950b6a77	administrative	United States / Georgia / Dougherty	US	United States	Georgia	Dougherty	38	-97	2020-03-25	11	7	2			123	6		117						4.878048780487805		95.1219512195122	22			22	21.782178217821784			23.157894736842106					235240dc6667	67034632ec63
326abaff5774	administrative	United States / Georgia / Dougherty	US	United States	Georgia	Dougherty	38	-97	2020-03-26	12	8	3			164	6		158						3.6585365853658534		96.34146341463415	41			41	33.333333333333336			35.042735042735046					235240dc6667	67034632ec63
b8ab786e1e83	administrative	United States / Georgia / Douglas	US	United States	Georgia	Douglas	38	-97	2020-03-20	1					1			1								100													37f985a196b0	f92924651117
bd421a0dbd8a	administrative	United States / Georgia / Douglas	US	United States	Georgia	Douglas	38	-97	2020-03-21	2					4			4								100	3			3	300			300					37f985a196b0	f92924651117
2df936576f8c	administrative	United States / Georgia / Douglas	US	United States	Georgia	Douglas	38	-97	2020-03-23	4					7			7								100	3			3	75			75					37f985a196b0	f92924651117
cfc489e99514	administrative	United States / Georgia / Douglas	US	United States	Georgia	Douglas	38	-97	2020-03-24	5	1				12			12								100	5			5	71.42857142857143			71.42857142857143					37f985a196b0	f92924651117
51e440e02aff	administrative	United States / Georgia / Douglas	US	United States	Georgia	Douglas	38	-97	2020-03-25	6	2				18			18								100	6			6	50			50					37f985a196b0	f92924651117
77655e4ad6cd	administrative	United States / Georgia / Early	US	United States	Georgia	Early	38	-97	2020-03-19	1					2	1		1						50		50													c6d0019ebc19	ceba24426dce
2c7464d8138f	administrative	United States / Georgia / Early	US	United States	Georgia	Early	38	-97	2020-03-24	6					5	1		4						20		80	3			3	150			300					c6d0019ebc19	ceba24426dce
822ba0d98443	administrative	United States / Georgia / Early	US	United States	Georgia	Early	38	-97	2020-03-25	7					6	1		5						16.666666666666664		83.33333333333334	1			1	20			25					c6d0019ebc19	ceba24426dce
f17d715fd0a4	administrative	United States / Georgia / Early	US	United States	Georgia	Early	38	-97	2020-03-26	8					7	1		6						14.285714285714285		85.71428571428571	1			1	16.666666666666668			20					c6d0019ebc19	ceba24426dce
0b5a03707e83	administrative	United States / Georgia / Effingham	US	United States	Georgia	Effingham	38	-97	2020-03-19	1					1			1								100													e60ef0009304	bdd0decbd933
b3a40e563a1a	administrative	United States / Georgia / Effingham	US	United States	Georgia	Effingham	38	-97	2020-03-22	4					2			2								100	1			1	100			100					e60ef0009304	bdd0decbd933
a90c8ef1fead	administrative	United States / Georgia / Effingham	US	United States	Georgia	Effingham	38	-97	2020-03-24	6					3			3								100	1			1	50			50					e60ef0009304	bdd0decbd933
df7b2f78cdb6	administrative	United States / Georgia / Fannin	US	United States	Georgia	Fannin	38	-97	2020-03-24	1					1			1								100													b877b9f35961	5e14c776a62f
e6a01bd48535	administrative	United States / Georgia / Fayette	US	United States	Georgia	Fayette	38	-97	2020-03-09	1					1			1								100													76e3d5d8f7df	0501c3101cb7
95b285d25c66	administrative	United States / Georgia / Fayette	US	United States	Georgia	Fayette	38	-97	2020-03-14	6					4			4								100	3			3	300			300					76e3d5d8f7df	0501c3101cb7
bc54d2858211	administrative	United States / Georgia / Fayette	US	United States	Georgia	Fayette	38	-97	2020-03-15	7					5			5								100	1			1	25			25					76e3d5d8f7df	0501c3101cb7
77222b83b8cd	administrative	United States / Georgia / Fayette	US	United States	Georgia	Fayette	38	-97	2020-03-18	10					7			7								100	2			2	40			40					76e3d5d8f7df	0501c3101cb7
393e5cddb372	administrative	United States / Georgia / Fayette	US	United States	Georgia	Fayette	38	-97	2020-03-19	11					8	1		7						12.5		87.5	1	1			14.285714285714286								76e3d5d8f7df	0501c3101cb7
a7a52275796c	administrative	United States / Georgia / Fayette	US	United States	Georgia	Fayette	38	-97	2020-03-21	13					9	2		7						22.22222222222222		77.77777777777779	1	1			12.5	100							76e3d5d8f7df	0501c3101cb7
c061f3f8f822	administrative	United States / Georgia / Fayette	US	United States	Georgia	Fayette	38	-97	2020-03-23	15	1				11	2		9						18.181818181818183		81.81818181818183	2			2	22.22222222222222			28.571428571428573					76e3d5d8f7df	0501c3101cb7
5d7b5830f91d	administrative	United States / Georgia / Fayette	US	United States	Georgia	Fayette	38	-97	2020-03-24	16	2				12	2		10						16.666666666666664		83.33333333333334	1			1	9.090909090909092			11.11111111111111					76e3d5d8f7df	0501c3101cb7
27f0924d4155	administrative	United States / Georgia / Fayette	US	United States	Georgia	Fayette	38	-97	2020-03-26	18	4				14	2		12						14.285714285714285		85.71428571428571	2			2	16.666666666666668			20					76e3d5d8f7df	0501c3101cb7
347fcfab7c30	administrative	United States / Georgia / Floyd	US	United States	Georgia	Floyd	38	-97	2020-03-09	1					1			1								100													e7ed2fd8bc54	5d783e1928d7
94366d3c4511	administrative	United States / Georgia / Floyd	US	United States	Georgia	Floyd	38	-97	2020-03-11	3					2			2								100	1			1	100			100					e7ed2fd8bc54	5d783e1928d7
578b692d5630	administrative	United States / Georgia / Floyd	US	United States	Georgia	Floyd	38	-97	2020-03-14	6					3			3								100	1			1	50			50					e7ed2fd8bc54	5d783e1928d7
a4fb6289c50d	administrative	United States / Georgia / Floyd	US	United States	Georgia	Floyd	38	-97	2020-03-15	7					4			4								100	1			1	33.333333333333336			33.333333333333336					e7ed2fd8bc54	5d783e1928d7
8d176a626824	administrative	United States / Georgia / Floyd	US	United States	Georgia	Floyd	38	-97	2020-03-17	9					5			5								100	1			1	25			25					e7ed2fd8bc54	5d783e1928d7
cf01d679d5ef	administrative	United States / Georgia / Floyd	US	United States	Georgia	Floyd	38	-97	2020-03-19	11					6	1		5						16.666666666666664		83.33333333333334	1	1			20								e7ed2fd8bc54	5d783e1928d7
4204920b600f	administrative	United States / Georgia / Floyd	US	United States	Georgia	Floyd	38	-97	2020-03-20	12					7	1		6						14.285714285714285		85.71428571428571	1			1	16.666666666666668			20					e7ed2fd8bc54	5d783e1928d7
ebdc82848df7	administrative	United States / Georgia / Floyd	US	United States	Georgia	Floyd	38	-97	2020-03-21	13					8	1		7						12.5		87.5	1			1	14.285714285714286			16.666666666666668					e7ed2fd8bc54	5d783e1928d7
6bfefdbee369	administrative	United States / Georgia / Floyd	US	United States	Georgia	Floyd	38	-97	2020-03-22	14					9	1		8						11.11111111111111		88.88888888888889	1			1	12.5			14.285714285714286					e7ed2fd8bc54	5d783e1928d7
4cae56d93283	administrative	United States / Georgia / Floyd	US	United States	Georgia	Floyd	38	-97	2020-03-23	15	1				10	1		9						10		90	1			1	11.11111111111111			12.5					e7ed2fd8bc54	5d783e1928d7
7a2b8a00e116	administrative	United States / Georgia / Floyd	US	United States	Georgia	Floyd	38	-97	2020-03-24	16	2				12	1		11						8.333333333333332		91.66666666666666	2			2	20			22.22222222222222					e7ed2fd8bc54	5d783e1928d7
20a7df531b7b	administrative	United States / Georgia / Floyd	US	United States	Georgia	Floyd	38	-97	2020-03-25	17	3				14	1		13						7.142857142857142		92.85714285714286	2			2	16.666666666666668			18.181818181818183					e7ed2fd8bc54	5d783e1928d7
5975f720ef24	administrative	United States / Georgia / Floyd	US	United States	Georgia	Floyd	38	-97	2020-03-26	18	4				17	1		16						5.88235294117647		94.11764705882352	3			3	21.428571428571427			23.076923076923077					e7ed2fd8bc54	5d783e1928d7
6e09d053b3cc	administrative	United States / Georgia / Forsyth	US	United States	Georgia	Forsyth	38	-97	2020-03-16	1					1			1								100													e7693a0272d0	9697a2031d23
ba00f3768bcf	administrative	United States / Georgia / Forsyth	US	United States	Georgia	Forsyth	38	-97	2020-03-18	3					2			2								100	1			1	100			100					e7693a0272d0	9697a2031d23
ae2265057464	administrative	United States / Georgia / Forsyth	US	United States	Georgia	Forsyth	38	-97	2020-03-19	4					3			3								100	1			1	50			50					e7693a0272d0	9697a2031d23
194ba21efd7d	administrative	United States / Georgia / Forsyth	US	United States	Georgia	Forsyth	38	-97	2020-03-21	6					4			4								100	1			1	33.333333333333336			33.333333333333336					e7693a0272d0	9697a2031d23
925b99875fc4	administrative	United States / Georgia / Forsyth	US	United States	Georgia	Forsyth	38	-97	2020-03-22	7					5			5								100	1			1	25			25					e7693a0272d0	9697a2031d23
043150365d3b	administrative	United States / Georgia / Forsyth	US	United States	Georgia	Forsyth	38	-97	2020-03-23	8					7			7								100	2			2	40			40					e7693a0272d0	9697a2031d23
c1bf2b67b575	administrative	United States / Georgia / Forsyth	US	United States	Georgia	Forsyth	38	-97	2020-03-24	9					8	1		7						12.5		87.5	1	1			14.285714285714286								e7693a0272d0	9697a2031d23
cb870ef991b1	administrative	United States / Georgia / Forsyth	US	United States	Georgia	Forsyth	38	-97	2020-03-25	10	1				10	1		9						10		90	2			2	25			28.571428571428573					e7693a0272d0	9697a2031d23
1a50df8cb95a	administrative	United States / Georgia / Forsyth	US	United States	Georgia	Forsyth	38	-97	2020-03-26	11	2				15	1		14						6.666666666666667		93.33333333333333	5			5	50			55.55555555555556					e7693a0272d0	9697a2031d23
6bd5bacc59d2	administrative	United States / Georgia / Franklin	US	United States	Georgia	Franklin	38	-97	2020-03-26	1					1			1								100													e99041712b33	6bc4ae59c512
ee6d8c8f8ef0	administrative	United States / Georgia / Fulton	US	United States	Georgia	Fulton	38	-97	2020-03-02	1					2			2								100													6d517a7a01b2	abe7b844a988
5c697e4a9ae4	administrative	United States / Georgia / Fulton	US	United States	Georgia	Fulton	38	-97	2020-03-07	6					4			4								100	2			2	100			100					6d517a7a01b2	abe7b844a988
186e05f22f6f	administrative	United States / Georgia / Fulton	US	United States	Georgia	Fulton	38	-97	2020-03-08	7					5			5								100	1			1	25			25					6d517a7a01b2	abe7b844a988
c9a293a14c95	administrative	United States / Georgia / Fulton	US	United States	Georgia	Fulton	38	-97	2020-03-10	9					6			6								100	1			1	20			20					6d517a7a01b2	abe7b844a988
1fe1424738dc	administrative	United States / Georgia / Fulton	US	United States	Georgia	Fulton	38	-97	2020-03-14	13	1				13			13								100	7			7	116.66666666666667			116.66666666666667					6d517a7a01b2	abe7b844a988
c243fff03969	administrative	United States / Georgia / Fulton	US	United States	Georgia	Fulton	38	-97	2020-03-15	14	2				20			20								100	7			7	53.84615384615385			53.84615384615385					6d517a7a01b2	abe7b844a988
a492d18ce3b8	administrative	United States / Georgia / Fulton	US	United States	Georgia	Fulton	38	-97	2020-03-16	15	3				27			27								100	7			7	35			35					6d517a7a01b2	abe7b844a988
